"마트","바코드","상품명","이미지","규격","원가","실판매가","판매시작","판매종료","재고"
다연홈마트 숭의점,"8809261710633",찹쌀(23년),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%93%9C%EB%A6%BC%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8%20%EC%8B%AC%EA%B3%A1%EC%A0%90/8809425031024.jpg,"3kg",10800,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,9
다연홈마트 숭의점,"11113",정육)한돈고추장불고기,https://d2rrvvl2hhzoww.cloudfront.net/upload/269/dccc72f1-5ccc-4d8e-ba3a-048b1920bf4b_KakaoTalk_20240817_113532401_03.jpg,"600g",10000,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,8
다연홈마트 숭의점,"11116",정육)양념순살닭갈비,https://d2rrvvl2hhzoww.cloudfront.net/upload/269/6020e1a6-5730-4dd8-bbfb-022c98e7aae4_KakaoTalk_20240817_113532401_04.jpg,"600g",10000,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,10
다연홈마트 숭의점,"8809017903036",이레 아카시아꿀,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/KakaoTalk_20230602_132831194_02.jpg,"1200g",15800,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,6
다연홈마트 숭의점,"1231233",백)씨리얼셋트(코코볼+콘푸라이트),https://d2rrvvl2hhzoww.cloudfront.net/upload/269/08489ece-ea63-49b1-b975-0f2ef4851f2f_KakaoTalk_20240817_113532401_07.jpg,"570g+300g",11850,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,10
다연홈마트 숭의점,"1231234",백)오리온예감셋트,https://d2rrvvl2hhzoww.cloudfront.net/upload/269/1de0f207-5c41-42f2-959a-f282a30516ce_KakaoTalk_20240817_113532401_05.jpg,"2박스",11000,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,10
다연홈마트 숭의점,"8801045375762",[오뚜기] 알뜰당면,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/upload/126/50713bcd-89a9-4040-975f-ab595e0500d7_1.jfif,"1Kg",9600,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,10
다연홈마트 숭의점,"8801136501186",삼육)고칼슘두유,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801136501186,"190ml*24",12500,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,8
다연홈마트 숭의점,"8801051216103",수퍼타이,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051216103,"9kg",14800,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,9
다연홈마트 숭의점,"8801117569310",오리온)초코파이,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117569310,"30p",12000,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,6
다연홈마트 숭의점,"8801045480206",[오뚜기] 옛날 당면,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F2c0b02dd-bc2a-4c21-9535-4afbaed97583%2F2c0b02dd-bc2a-4c21-9535-4afbaed97583_front_angle_1000.jpg?alt=media&token=4911201a-157c-4f6e-b501-3c5ad80d9e3a,"500g",8900,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,10
애플마켓 동대구신암점,"8801007982786",[CJ] 백설 참치액풍부한맛,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007982786,"900g",7900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 동대구신암점,"8801117571818",오리온)바나나 초코파이,https://d2rrvvl2hhzoww.cloudfront.net/upload/134/d93ae158-8b86-4167-89cd-fe75131d0e7a_9006.jpg,"30p",8900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 동대구신암점,"8801166035194",안심3겹 키친타올120매,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%97%90%EC%8A%A4%EC%9B%90%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/KakaoTalk_20230622_145549328_11.jpg,"4+2",10150,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 동대구신암점,"8801007982823",[CJ] 백설 참치액 순 더깔끔한맛,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007982823,"900g",7900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 동대구신암점,"8801052088570",[청정원] 씨간장숙성양조간장골드,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052088570,"",11500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,9
애플마켓 동대구신암점,"8801114116852",풀)생물만두250g*3,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801114000014_8801114116852_1.jpg&filePath=8801114000014/8801114116852,"250g*3",9500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 동대구신암점,"8801007864778",CJ*우리쌀태양초고추장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007864778,"400g+100g",8800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 동대구신암점,"8801117569310",오리온초코파이30p,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117544614,"",9500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"4987176116895",다우니실내건조핑크1L,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4987176116895,"",8500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"8801392011528",[비비고] 군만두,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392011528,"315g x 2개입",7980,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"8801260605071",깨끗한물티슈60매3+1,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801260605071,"60매",9200,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"8801365112313",[삼화] 진간장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801365112313,"1.8L",9500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"8801043041584",[농심] 신라면블랙,http://gs1.koreannet.or.kr/pr/photoView.do?fileNm=8801043000017_8801043041584_1.jpg&filePath=8801043000017/8801043041584,"134g x 4개입",6900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"8801117569310",오리온초코파이30입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117544614,"",8900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"8801052029498",[청정원] 순창 태양초고추장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052029498,"500g",8600,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 대현점,"4902430507332",다우니퍼퓸블랙1L,https://d2rrvvl2hhzoww.cloudfront.net/upload/227/04991ecd-9417-494c-b781-a74e58996fb4_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%285%29.jfif,"1L",7900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
오케이마트 동천점,"8801392011528",[비비고] 군만두,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392011528,"315g*2",7980,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
오케이마트 동천점,"8801166022064",크리넥스)각티슈250매*3,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801166022064,"250매*3",11500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
오케이마트 동천점,"8801007982809",[CJ] 백설 참치액 더풍부한맛,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007982809,"500g",9350,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
오케이마트 동천점,"8801007298436",백설)남도떡갈비375g+75g,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007298436,"375g+75g",10500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
오케이마트 동천점,"8801007982786",[CJ] 백설 참치액풍부한맛,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007982786,"900g",10500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
오케이마트 동천점,"8801062861835",몽쉘카카오24p,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EA%B8%88%EB%A9%94%EB%8B%AC%20%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/%EB%AA%BD%EC%89%98%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90816.jpg,"816g",9980,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"4902430507332",다우니퍼퓸블랙미스티크향,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430507332,"1L",8800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"8801047384205",동원 양반송정식한입떡갈비,https://d2rrvvl2hhzoww.cloudfront.net/upload/307/7c2c883b-bd66-43d2-9db8-56798ce54c64_2.jpg,"500g",11500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"8801052730448",청정원)신안섬보배꽃소금,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052730448,"1kg",8600,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"8801007636344",백설 햇반 번들,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10개입",11500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"8801045894102",오뚜기 맛있는 오뚜기밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801045894102.jpg,"200g*6개",6800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"8801166032209",크리넥스)안심프리미엄 키친타올,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801166032209,"140매*4롤",9800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"8801019510052",[해태] 고향물만두,http://gs1.koreannet.or.kr/pr/photoView.do?fileNm=8800999991875_8801019510052_1.jpg&filePath=8800999991875/8801019510052,"285g*2개",9500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
애플마켓 명곡점,"8801365112313",[삼화] 진간장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801365112313,"1.8L",11800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
센스마트 금호점,"8801007982786",[CJ] 백설 참치액풍부한맛,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007982786,"900g",11500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
센스마트 금호점,"8801007982809",[CJ] 백설 참치액 더풍부한맛,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007982809,"500g",5380,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
센스마트 금호점,"8801392011528",[비비고] 군만두,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392011528,"315g*2",7980,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
센스마트 금호점,"8801007298436",백설)남도떡갈비375g,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007298436,"375g",9980,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,9
센스마트 금호점,"8801166022064",크리넥스)콤비각티슈250매*3,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801166022064,"250매*3",11500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
센스마트 금호점,"88013010011141",몽고간장 송표 으뜸진간장 1.8L,https://d2rrvvl2hhzoww.cloudfront.net/upload/253/a9ef2017-d684-42be-ac5e-cbf3299d795d_%E1%84%86%E1%85%A9%E1%86%BC%E1%84%80%E1%85%A9%E1%84%8B%E1%85%B3%E1%84%84%E1%85%B3%E1%86%B7%E1%84%8C%E1%85%B5%E1%86%AB1_8-001.png,"1.8L",12000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
센스마트 금호점,"8801117569310",오리온)초코파이30개입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117544614,"30P",10800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
센스마트 금호점,"8801052773292",청)구운소금500g,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052773292,"500g",6980,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801101889288",액츠퍼펙트딥클린기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801101882845,"1.5L*2",10500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809154440166",맛있는찹쌀2kg,https://s3.ap-northeast-2.amazonaws.com/qmarket-product-image/production/image/101/main/8809154440166-1.jpg,"",10000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809076381189",프리미엄퍼피1.6KG,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%97%90%EC%8A%A4%EC%9B%90%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/KakaoTalk_20230615_145622825_02.jpg,"1.6kg",10150,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801008700129",리스테린쿨민트750mL,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801008700129,"",9350,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801037022322",[맥심] 모카커피믹스,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037022322,"12g x 50개입",10150,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"20207003",얇은삼겹살,https://s3.ap-northeast-2.amazonaws.com/qmarket-product-image/production/image/198/main/2101450000000-1.jpg,"400g이상/팩",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801114140741",풀/모짜렐라핫도그(치즈&소시지),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801114140741,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801166239134",유기농 순면커버 내추럴코어 대형 14개입,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F017dcc2a-a73e-4088-7069-4cab0a649e70%2F017dcc2a-a73e-4088-7069-4cab0a649e70_front_angle_1000.jpg?alt=media&token=798d0b62-9647-403b-badc-2b93a2aacad0,"",9800,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809071468335",자전거용번호잠금열쇠,https://d2rrvvl2hhzoww.cloudfront.net/upload/277/1da86619-06d6-43bb-9b1b-94ebda10cecb_20240830_153206.jpg,"",10300,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"20011103",야채세트,https://d2rrvvl2hhzoww.cloudfront.net/upload/277/3712b6b7-f665-42b7-96fa-9e934a68763e_1726893214631.jpg,세트,11000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809137700188",찰보리쌀2k,https://d2rrvvl2hhzoww.cloudfront.net/upload/277/94e92b6c-f666-4d65-bd30-24ea05c52ab1_20240902_152303.jpg,"",10500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801166035194",KLX안심3겹키친타월120매x4+2롤,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%97%90%EC%8A%A4%EC%9B%90%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/KakaoTalk_20230622_145549328_11.jpg,"",10000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801051069143",페리오 토탈 7 스트롱 140GX3,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801051069143,"",9000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809537100014",더조은특란,https://d2rrvvl2hhzoww.cloudfront.net/upload/277/65f1918a-480a-4592-a6ca-e3062ad4323c_20240910_133804.jpg,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809137700027",찹쌀2kg,https://d2rrvvl2hhzoww.cloudfront.net/upload/277/88916d21-03bc-4341-bc30-fbf77c948502_20240830_155342.jpg,"",10900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809299235443",쏘피 한결 중형 22+22P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%8C%80%EB%B3%B4%ED%95%A0%EC%9D%B8%EB%A7%88%ED%8A%B8%20%ED%8F%89%ED%83%9D%EC%A0%90/8809299235443.jpg,"",10000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"209061705",배/제수용,https://d2rrvvl2hhzoww.cloudfront.net/upload/277/e4c5a0ab-8181-4575-b0a3-3d845ef65e36_20240910_163625%20%281%29.jpg,"3입/특",10000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8809243423100",숨베이화장지,https://d2rrvvl2hhzoww.cloudfront.net/upload/277/c7b8e464-3eda-45b8-a3e7-a7d773c9fd95_20240830_152831.jpg,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801045894119",[오뚜기] 오뚜기밥 흰밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801045894119.jpg,"",10800,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
탑후레쉬마트 진영점,"8801105995886",영진 구론산 스파클링,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801105995886,"150ml*10입",10000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8805528003302",육오*왕란30구,https://s3.ap-northeast-2.amazonaws.com/sopt.seongjin.com/615d4265278171666cc1af59/8809037820177-1.jpg,"",8280,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8801166077484",비바도톰한3겹 25,https://d2rrvvl2hhzoww.cloudfront.net/upload/83/6eeaabcc-0c5e-4f49-a024-bc0da5887f09_%E1%84%83%E1%85%A1%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%85%E1%85%A9%E1%84%83%E1%85%B3%20%287%29.jpeg,"",13800,1800,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8801007529202",[비비고] 아삭한 썰은김치,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801007529202.jpg,"",14500,2500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"22002302",농심안성탕면5입*2봉,https://s3.ap-northeast-2.amazonaws.com/sopt.seongjin.com/안성탕면(5입).jpg,"2봉",8200,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"22000002",농심짜파게티5입*2봉,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801043015264.jpg,"",10960,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8801037065626",동서)오레오오즈500g,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037065626,"",12000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8801051295788",LG*수퍼타이7.2kg,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/KakaoTalk_20230310_140552661_03.jpg,"",11800,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8801045890494",[오뚜기] 오뚜기밥 흰밥,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/146/8cebb68d-f749-45c1-91de-c86d18b774db_8801045890494.avif,"",12500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,9
우리마트 가락점,"8801117569310",오리온*초코파이30P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117569310,"",8980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"22000071",농심신라면5입멀티*2봉,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801043014830,"",8700,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8801019505058",해태*고향만두+잡채만두300g*3,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801019505058,"",11700,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
우리마트 가락점,"8801166090872",좋은느낌*좋은순면중형18입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%95%A0%ED%94%8C%EB%A7%88%ED%8A%B8%20%ED%99%94%EC%96%91%EC%A0%90/8801166090872.jpg,"",10500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
